district_code,district_name,category,student_group,2021_2022_student_count_year_to_date,2021_2022_attendance_rate_year_to_date,2020_2021_student_count,2020_2021_attendance_rate,2019_2020_student_count,2019_2020_attendance_rate,reporting_period,date_update,attendance_cluster,risk_label
950011,New London School District,Race/Ethnicity,White,0.0007795868189859374,0.7422274695001967,0.0008909996935928655,0.7468396540252829,0.0010465724751439038,0.7515265382808831,Jun-22,2022-07-22,0,Medium Risk
950011,New London School District,High Needs,Students Without High Needs,0.0006156736929427404,0.8331365604092875,0.0008365721105000886,0.8097139055222891,0.0009187017779928627,0.8041333959605446,Jun-22,2022-07-22,1,Low Risk
950011,New London School District,High Needs,Students With High Needs,0.005159265589237704,0.6560409287682014,0.0054346949636343116,0.5635395874916838,0.005647950331086743,0.7130108031939884,Jun-22,2022-07-22,2,High Risk
960011,New Milford School District,Unknown,All Students,0.007158206150740108,0.7992916174734357,0.007307406989308003,0.8193612774451102,0.007508960785008046,0.7952090183184595,Jun-22,2022-07-22,1,Low Risk
960011,New Milford School District,Students With Disabilities,Students With Disabilities,0.0010394490919812499,0.6867375049193232,0.0010562982792820398,0.7242182302062545,0.0010741138560687433,0.7346171911695629,Jun-22,2022-07-22,0,Medium Risk
960011,New Milford School District,Free/Reduced Lunch,Free Meal Eligible,0.0017470740507531007,0.7009051554506098,0.001953345482107436,0.7062541583499669,0.002101013916266333,0.7360263034288401,Jun-22,2022-07-22,0,Medium Risk
960011,New Milford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004677520913915625,0.7902400629673352,0.0006269251237723556,0.7840984697272124,0.00045640002675448424,0.7909816815406296,Jun-22,2022-07-22,0,Medium Risk
960011,New Milford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0022548049533747117,0.7201889020070835,0.0026205873340966633,0.7258815701929477,0.0025967587729134453,0.7463597933302015,Jun-22,2022-07-22,0,Medium Risk
960011,New Milford School District,English Learners,English Learners,0.0003877944689314663,0.7866981503345141,0.00033261300778919187,0.7578176979374587,0.0003442672615604946,0.7707844058243314,Jun-22,2022-07-22,0,Medium Risk
960011,New Milford School District,Race/Ethnicity,All other races,0.0004937383186910938,0.8343171979535615,0.000507990775532584,0.8596141051230872,0.0004977120981417436,0.8543917332080797,Jun-22,2022-07-22,1,Low Risk
960011,New Milford School District,Race/Ethnicity,Black or African American,0.00019189829390423073,0.8032270759543487,0.00019755196826267153,0.8186959414504331,0.0001750844930221944,0.8412400187881639,Jun-22,2022-07-22,1,Low Risk
960011,New Milford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0014672223721427643,0.78236914600551,0.0012780402844748343,0.7491683300066541,0.0011606724818325248,0.7703147017379051,Jun-22,2022-07-22,0,Medium Risk
960011,New Milford School District,Race/Ethnicity,White,0.004885410732311875,0.8008658008658012,0.005202873776387298,0.8326679973386564,0.005557457222333699,0.7928604978863323,Jun-22,2022-07-22,1,Low Risk
960011,New Milford School District,High Needs,Students Without High Needs,0.0039918843013203005,0.8500590318772137,0.0038784692544630616,0.8825681969394545,0.004192191625059509,0.8257397839361209,Jun-22,2022-07-22,1,Low Risk
960011,New Milford School District,High Needs,Students With High Needs,0.003004407663938113,0.7316017316017316,0.0032837975132642035,0.7448436460412511,0.003277424330055909,0.7552841709722884,Jun-22,2022-07-22,0,Medium Risk
970011,Newtown School District,Unknown,All Students,0.007957782375341069,0.9102715466351832,0.008041171442855068,0.9251497005988027,0.008026345298096102,0.8069516204790981,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Students With Disabilities,Students With Disabilities,0.0011154088333183412,0.8610783156237702,0.0010623457885145706,0.8626081170991355,0.0010544414411224293,0.745890089243777,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Free/Reduced Lunch,Free Meal Eligible,0.0007136217804563582,0.8284140102321915,0.0008184295828024963,0.8656021290751834,0.0008380448767129754,0.7510568341944577,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.00019989405615024038,0.8685556867375048,0.00024794787853376125,0.865934797072522,0.00020656035693629676,0.7773602630342893,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0009534946478366467,0.8378591105863831,0.0011066941895531293,0.8656021290751834,0.0010839500635419002,0.7571629873179901,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,English Learners,English Learners,4.9973514037560094e-05,0.9362455726092089,1.0079182054217936e-05,0.8459747172322025,5.901724483894192e-06,0.7275716298731805,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Race/Ethnicity,All other races,0.0003278262520863942,0.9264069264069263,0.00035075553548678416,0.9341317365269468,0.0003737758839799656,0.8388914983560358,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Race/Ethnicity,Black or African American,0.00012993113649765624,0.9366391184573,9.676014772049219e-05,0.9604125083167001,9.04931087530443e-05,0.8482855800845464,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Race/Ethnicity,Hispanic/Latino of any race,0.0008335582141465024,0.8815426997245179,0.0007458594720121273,0.9045242847638062,0.0006472224517337298,0.7989666510098639,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,Race/Ethnicity,White,0.006546530338920373,0.9126328217237303,0.006726846102985051,0.9264803725881574,0.006796819363951479,0.8050728041333963,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,High Needs,Students Without High Needs,0.005918863002608617,0.9279811097992914,0.005958812430453644,0.9427811044577514,0.006088612425884176,0.8205730389854393,Jun-22,2022-07-22,1,Low Risk
970011,Newtown School District,High Needs,Students With High Needs,0.001896994592865781,0.8595041322314048,0.0019392346272315308,0.8719228210246177,0.0018983880423192989,0.7642085486143735,Jun-22,2022-07-22,1,Low Risk
980011,Norfolk School District,Unknown,All Students,9.594914695211538e-05,0.8736717827626919,0.00010482349336386653,0.8848968729208253,9.44275917423071e-05,0.8327853452325034,Jun-22,2022-07-22,1,Low Risk
980011,Norfolk School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0,0.8504525777253047,2.015836410843587e-06,0.8449767132401864,1.1803448967788391e-05,0.7782996712071402,Jun-22,2022-07-22,1,Low Risk
980011,Norfolk School District,Race/Ethnicity,White,7.795868189859374e-05,0.8803620621802439,8.264929284458708e-05,0.8858948769128414,7.672241829062451e-05,0.8351338656646314,Jun-22,2022-07-22,1,Low Risk
980011,Norfolk School District,High Needs,Students Without High Needs,3.997881123004808e-05,0.9063360881542697,5.039591027108969e-05,0.9085163007318697,2.9508622419470967e-05,0.8971348050728043,Jun-22,2022-07-22,1,Low Risk
980011,Norfolk School District,High Needs,Students With High Needs,9.994702807512016e-06,0.8303817394726485,1.411085487590511e-05,0.8506320691949436,2.5574139430208172e-05,0.7632691404415217,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,Unknown,All Students,0.003030393891237644,0.8650137741046833,0.0031326097824509345,0.8875582168995346,0.0031908657042921274,0.7693752935650542,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,Students With Disabilities,Students With Disabilities,0.0004177785773540024,0.8221172766627309,0.0004172781370446226,0.8599467731204262,0.0004583672682491157,0.7158290277125419,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004397669235305288,0.8075560802833532,0.0005422599945169249,0.8206919494344644,0.0005468931355075285,0.7317989666510103,Jun-22,2022-07-22,0,Medium Risk
990011,North Branford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,6.396609796807692e-05,0.8244785517512789,0.00014715605799158187,0.8809048569527613,0.00012983793864567225,0.7548144668858621,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0005437118327286538,0.8107044470680833,0.0007297327807253785,0.8353293413173657,0.0007160759040458288,0.736965711601691,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,Race/Ethnicity,All other races,7.196186021408652e-05,0.9275875639512003,8.668096566627424e-05,0.9011976047904193,7.278793530136172e-05,0.7773602630342893,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,Race/Ethnicity,Black or African American,3.997881123004802e-06,0.8650137741046833,1.0079182054217936e-05,0.6210911510312709,1.5737931957051186e-05,0.8017848755284174,Jun-22,2022-07-22,0,Medium Risk
990011,North Branford School District,Race/Ethnicity,Hispanic/Latino of any race,0.00024187180794179084,0.8264462809917354,0.00022778951442532533,0.845642049234864,0.00021442932291482235,0.7496477219351814,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,Race/Ethnicity,White,0.0025926259082686177,0.8661944116489568,0.002687109935654502,0.8958749168330011,0.0027698760244410084,0.7698449976514796,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,High Needs,Students Without High Needs,0.002096888649016022,0.8831168831168825,0.0020339789385411798,0.9088489687292087,0.00209707943327707,0.7895725692813524,Jun-22,2022-07-22,1,Low Risk
990011,North Branford School District,High Needs,Students With High Needs,0.0008835317281840624,0.8229043683589139,0.001040171587995291,0.8506320691949436,0.0010544414411224293,0.7294504462188822,Jun-22,2022-07-22,1,Low Risk
1000011,North Canaan School District,Unknown,All Students,0.00039579023117747596,0.887445887445887,0.00044348401038558916,0.9085163007318697,0.0004426293362920645,0.7698449976514796,Jun-22,2022-07-22,1,Low Risk
1000011,North Canaan School District,Students With Disabilities,Students With Disabilities,7.995762246009612e-06,0.8449429358520266,3.2253382573497395e-05,0.817697937458417,3.344310540873376e-05,0.6932832315641146,Jun-22,2022-07-22,1,Low Risk
1000011,North Canaan School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.00012393431481314904,0.8748524203069654,0.00019352029544098437,0.869594145043247,0.00021246208142019097,0.7557538750587129,Jun-22,2022-07-22,1,Low Risk
1000011,North Canaan School District,Race/Ethnicity,Hispanic/Latino of any race,1.9989405615024032e-05,0.8575364029909482,1.8142527697592285e-05,0.9051896207584833,2.754138092483957e-05,0.8107092531705025,Jun-22,2022-07-22,1,Low Risk
1000011,North Canaan School District,Race/Ethnicity,White,0.000311834727594375,0.8957103502558046,0.00035881888113015853,0.9141716566866269,0.0003521362275390202,0.7684358853922024,Jun-22,2022-07-22,1,Low Risk
1000011,North Canaan School District,High Needs,Students Without High Needs,0.00018989935334272833,0.9035812672176307,0.00017134609492170492,0.9514304723885565,0.00016328104405440602,0.7886331611085016,Jun-22,2022-07-22,1,Low Risk
1000011,North Canaan School District,High Needs,Students With High Needs,0.00015591736379718746,0.8685556867375048,0.0002257736780144818,0.874251497005988,0.00024000346234503056,0.7562235791451393,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Unknown,All Students,0.006216705146272475,0.9098780007870917,0.0061684594171813765,0.9234863606121095,0.006110252082325122,0.7829967120713954,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Students With Disabilities,Students With Disabilities,0.0007036270776488461,0.8095238095238098,0.0006753051976326016,0.8213572854291424,0.0006846000401317263,0.675904180366369,Jun-22,2022-07-22,0,Medium Risk
1010011,North Haven School District,Free/Reduced Lunch,Free Meal Eligible,0.0009794808751361777,0.8209366391184569,0.0009555064587398603,0.8476380572188957,0.0009639483323693848,0.7012682010333489,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0002618612135568149,0.8406139315230221,0.0002681062426421971,0.8486360612109118,0.00019475690796850838,0.7440112728980743,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0012813208999230407,0.8256591892955529,0.0012639294295989294,0.8479707252162347,0.0011980500702305213,0.709253170502584,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,English Learners,English Learners,0.00023787392681878604,0.8964974419519871,0.00018344111338676643,0.915502328675982,0.00015934656106514323,0.8177548144668867,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Race/Ethnicity,All other races,0.0005676991194666827,0.9386068476977569,0.0006692576884000709,0.9517631403858955,0.0006295172782820473,0.8130577736026305,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Race/Ethnicity,Black or African American,0.0002738548569258293,0.8961038961038961,0.0002560112241771356,0.9071856287425155,0.00023213449636650497,0.8069516204790981,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Race/Ethnicity,Hispanic/Latino of any race,0.0007196186021408654,0.8992522628886266,0.0006208776145398249,0.898868928809049,0.0005468931355075285,0.7750117426021603,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,Race/Ethnicity,White,0.0045355961340489545,0.9086973632428177,0.00450136270541373,0.9238190286094481,0.004583672682491157,0.7782996712071402,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,High Needs,Students Without High Needs,0.004205770941401058,0.942935852026761,0.0042110822622522534,0.9517631403858955,0.004270881284844765,0.8111789572569288,Jun-22,2022-07-22,1,Low Risk
1010011,North Haven School District,High Needs,Students With High Needs,0.0019089882362347955,0.8414010232192051,0.0018444903159218825,0.8596141051230872,0.0018000259675877291,0.7167684358853927,Jun-22,2022-07-22,1,Low Risk
1020011,North Stonington School District,Unknown,All Students,0.0014392372042817305,0.889807162534435,0.001386895450660388,0.8403193612774453,0.0013475604238225075,0.7844058243306717,Jun-22,2022-07-22,1,Low Risk
1020011,North Stonington School District,Students With Disabilities,Students With Disabilities,0.00010794279032112979,0.8807556080283354,8.869680207711784e-05,0.7754491017964074,9.639483323693851e-05,0.6754344762799445,Jun-22,2022-07-22,0,Medium Risk
1020011,North Stonington School District,Free/Reduced Lunch,Free Meal Eligible,0.00017790570997371395,0.8390397481306571,0.000219726168781951,0.7391882900864943,0.00019869139095777117,0.7289807421324568,Jun-22,2022-07-22,0,Medium Risk
1020011,North Stonington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,4.3976692353052873e-05,0.8024399842581658,1.6126691286748698e-05,0.7837658017298739,4.5246554376522146e-05,0.7233442930953498,Jun-22,2022-07-22,0,Medium Risk
1020011,North Stonington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0002618612135568149,0.828807556080283,0.00027616958828557145,0.7471723220226218,0.0002832827752269213,0.7275716298731805,Jun-22,2022-07-22,0,Medium Risk
1020011,North Stonington School District,Race/Ethnicity,All other races,2.9984108422536048e-05,0.772924045651318,0.0006692576884000709,0.8356620093147042,4.5246554376522146e-05,0.7928604978863323,Jun-22,2022-07-22,1,Low Risk
1020011,North Stonington School District,Race/Ethnicity,White,0.0012693272565540263,0.8961038961038961,0.0012135335193278396,0.8469727212242186,0.0011764104137895759,0.7867543447627989,Jun-22,2022-07-22,1,Low Risk
1020011,North Stonington School District,High Needs,Students Without High Needs,0.0010334522702967427,0.9059425423061787,0.0009696173136157655,0.878243512974052,0.0009383741929391767,0.8093001409112262,Jun-22,2022-07-22,1,Low Risk
1020011,North Stonington School District,High Needs,Students With High Needs,0.00034781565770141825,0.8445493900039356,0.0003568030447193149,0.748170326014638,0.0003698414009907028,0.7219351808360734,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Unknown,All Students,0.024658930766693652,0.7634789452971269,0.02289788579077231,0.7801064537591484,0.022581965116873815,0.7416627524659463,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Homelessness,Students Experiencing Homelessness,2.598622729953124e-05,0.38449429358520293,2.015836410843587e-06,0.5938123752495015,9.836207473156994e-06,0.4621888210427434,Jun-22,2022-07-22,2,High Risk
1030011,Norwalk School District,Students With Disabilities,Students With Disabilities,0.003400197895115589,0.662337662337662,0.0031567998193810574,0.6969394544244847,0.0031534881158941305,0.6829497416627524,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Free/Reduced Lunch,Free Meal Eligible,0.010698329885160864,0.7111373475009839,0.011230224644809623,0.7168995342648041,0.011665742063164187,0.7116016909347112,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0022847890617972476,0.7882723337268791,0.002350465255043623,0.7724550898203599,0.0019101914912870873,0.7665570690465007,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.01302309775818816,0.7249114521841795,0.013621006628070118,0.7265469061876249,0.013615278384343904,0.7195866604039454,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,English Learners,English Learners,0.004279731742176647,0.7268791814246356,0.0037817091067425695,0.7022621423819033,0.004196126108048772,0.7073743541568813,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Race/Ethnicity,All other races,0.0017850539214216464,0.8032270759543487,0.0016529858568917416,0.8702594810379245,0.0016328104405440602,0.7759511507750121,Jun-22,2022-07-22,1,Low Risk
1030011,Norwalk School District,Race/Ethnicity,Black or African American,0.0034941481015062018,0.725304998032271,0.0032737183312099858,0.7132401862940791,0.0033462777823680076,0.733677782996712,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Race/Ethnicity,Hispanic/Latino of any race,0.013398898583750611,0.7410468319559227,0.012109129319937427,0.7371922821024621,0.011777874828358178,0.7271019257867541,Jun-22,2022-07-22,0,Medium Risk
1030011,Norwalk School District,Race/Ethnicity,White,0.005860893726325048,0.8244785517512789,0.0057411020980825365,0.8805721889554232,0.005706967575925685,0.7656176608736498,Jun-22,2022-07-22,1,Low Risk
1030011,Norwalk School District,High Needs,Students Without High Needs,0.00825762345956643,0.8453364817001181,0.007287248625199568,0.8882235528942117,0.007400762502803319,0.7876937529356507,Jun-22,2022-07-22,1,Low Risk
1030011,Norwalk School District,High Needs,Students With High Needs,0.015445813718729074,0.7225501770956315,0.015078456353110031,0.7295409181636732,0.015141857784177868,0.7186472522310945,Jun-22,2022-07-22,0,Medium Risk
1040011,Norwich School District,Unknown,All Students,0.0063086564121015865,0.8197560015741829,0.00648494573368382,0.817697937458417,0.006450584860896353,0.7576326914044156,Jun-22,2022-07-22,1,Low Risk
1040011,Norwich School District,Students With Disabilities,Students With Disabilities,0.001099417308826322,0.7225501770956315,0.001128868390072409,0.7312042581503664,0.0011842793797681016,0.6181305777360269,Jun-22,2022-07-22,0,Medium Risk
1040011,Norwich School District,Free/Reduced Lunch,Free Meal Eligible,0.0031543282060507933,0.7941755214482487,0.0038159783257269105,0.7857618097139056,0.0038203829825741746,0.742602160638798,Jun-22,2022-07-22,0,Medium Risk
1040011,Norwich School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004917393781295914,0.8964974419519871,0.0005966875776097018,0.8912175648702596,0.0003226276051195492,0.8285580084546735,Jun-22,2022-07-22,1,Low Risk
1040011,Norwich School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0036860463954104324,0.8087367178276264,0.004452982631553484,0.8007318695941454,0.004182355417586351,0.7501174260216068,Jun-22,2022-07-22,0,Medium Risk
1040011,Norwich School District,English Learners,English Learners,0.0011653823473559012,0.835891381345927,0.0011510425905916883,0.8469727212242186,0.0012688707640372517,0.7961484264913103,Jun-22,2022-07-22,1,Low Risk
1040011,Norwich School District,Race/Ethnicity,All other races,0.001025456508050733,0.8445493900039356,0.001153058427002532,0.837658017298736,0.0010780483390580061,0.7909816815406296,Jun-22,2022-07-22,1,Low Risk
1040011,Norwich School District,Race/Ethnicity,Black or African American,0.0011473918823023796,0.8642266824085008,0.0011409634085374704,0.8366600133067204,0.0011390328253915794,0.7895725692813524,Jun-22,2022-07-22,1,Low Risk
1040011,Norwich School District,Race/Ethnicity,Hispanic/Latino of any race,0.0022787922401127404,0.7910271546635186,0.0022940218355400025,0.7910844976713243,0.002254458752847582,0.7360263034288401,Jun-22,2022-07-22,0,Medium Risk
1040011,Norwich School District,Race/Ethnicity,White,0.0017370793479455887,0.8118850846123573,0.0017759518779532004,0.825349301397206,0.0018610104539213024,0.7430718647252235,Jun-22,2022-07-22,1,Low Risk
1040011,Norwich School District,High Needs,Students Without High Needs,0.0016111460925709374,0.8819362455726094,0.001173216791110968,0.9161676646706591,0.0014596931890164973,0.8219821512447156,Jun-22,2022-07-22,1,Low Risk
1040011,Norwich School District,High Needs,Students With High Needs,0.004395670294743786,0.8020464384100747,0.005007337644535471,0.7944111776447111,0.0049515468419872284,0.7383748238609682,Jun-22,2022-07-22,0,Medium Risk
1060011,Old Saybrook School District,Unknown,All Students,0.0019869469181333895,0.9106650924832742,0.0020642164847038333,0.9710578842315374,0.0022033104739871655,0.7285110380460313,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,Students With Disabilities,Students With Disabilities,0.0002738548569258293,0.8579299488390393,0.00026609040623135354,0.9554224883566205,0.0002931189827000783,0.6810709253170506,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,Free/Reduced Lunch,Free Meal Eligible,0.0003598093010704327,0.8606847697756788,0.0003628505539518457,0.9481037924151696,0.00040525174789406794,0.6956317519962427,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,Free/Reduced Lunch,Reduced Price Meal Eligible,8.595444414460336e-05,0.9031877213695392,9.676014772049219e-05,0.9737192282102467,9.44275917423071e-05,0.712541099107562,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004857425564450841,0.8709169618260528,0.0004999274298892096,0.9544244843646048,0.000539024169529003,0.6993893846876471,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,English Learners,English Learners,0.00012393431481314904,0.9456906729634,9.877598413133578e-05,0.9607451763140391,9.04931087530443e-05,0.8144668858619069,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,Race/Ethnicity,Hispanic/Latino of any race,0.0002458696890647957,0.9260133805588349,0.0002398845328903869,0.9647371922821026,0.00022820001337724215,0.7468294974166279,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,Race/Ethnicity,White,0.0015371852917953485,0.9106650924832742,0.0016247641471399314,0.9727212242182306,0.0017626483791897325,0.7233442930953498,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,High Needs,Students Without High Needs,0.0011913685746554326,0.9311294765840223,0.0012478027383121806,0.979707252162342,0.0013810035292312413,0.7421324565523726,Jun-22,2022-07-22,1,Low Risk
1060011,Old Saybrook School District,High Needs,Students With High Needs,0.000717619661579363,0.8815426997245179,0.0007216694350820041,0.9590818363273459,0.0007829621148632963,0.7040864255519024,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Unknown,All Students,0.0024427053661559375,0.8984651711924436,0.0024492412391749585,0.9214903526280773,0.002313475997686524,0.8031939877876937,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Students With Disabilities,Students With Disabilities,0.00017990465053521634,0.9020070838252656,0.00018142527697592283,0.9048569527611448,0.00017705173451682582,0.7820573038985437,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Free/Reduced Lunch,Free Meal Eligible,0.0002158855806422596,0.8516332152695787,0.000219726168781951,0.8702594810379245,0.00023213449636650497,0.7571629873179901,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Free/Reduced Lunch,Reduced Price Meal Eligible,3.7979870668545667e-05,0.9020070838252656,5.644341950362044e-05,0.8838988689288096,2.3606897935576775e-05,0.7346171911695629,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.00029384426254085334,0.8634395907123178,0.0003164863165024432,0.8739188290086499,0.0002950862241947097,0.7529356505401594,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,English Learners,English Learners,9.395020639061298e-05,0.8484848484848482,8.869680207711784e-05,0.8522954091816368,0.0001081982822047269,0.7895725692813524,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Race/Ethnicity,All other races,0.0004157796367925,0.9008264462809916,0.0004132464642229354,0.9071856287425155,0.00040131726490480517,0.8154062940347577,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Race/Ethnicity,Black or African American,2.1988346176526444e-05,0.9212908303817398,1.411085487590511e-05,0.9061876247504994,5.901724483894192e-06,0.8337247534053542,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Race/Ethnicity,Hispanic/Latino of any race,0.00014992054211268027,0.8551751279024007,0.00014514022158073828,0.8759148369926817,0.00012590345565640946,0.7712541099107559,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,Race/Ethnicity,White,0.0017350804073840863,0.9016135379771746,0.0017557935138447645,0.9304723885562214,0.0016623190629635313,0.8022545796148428,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,High Needs,Students Without High Needs,0.001847021078828221,0.9043683589138132,0.0018041735877050106,0.9347970725216239,0.0017567466547058384,0.8125880695162051,Jun-22,2022-07-22,1,Low Risk
1070011,Orange School District,High Needs,Students With High Needs,0.0005357160704826442,0.8807556080283354,0.0005483075037494557,0.8868928809048575,0.0005173845130880576,0.7717238139971823,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,Unknown,All Students,0.0033442275593935215,0.889807162534435,0.003195100711187086,0.8802395209580842,0.0033029984694861168,0.7609206200093945,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,Students With Disabilities,Students With Disabilities,0.00040378599342348555,0.888626524990161,0.00034672386266509697,0.8459747172322025,0.0003501689860443888,0.758102395490841,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,Free/Reduced Lunch,Free Meal Eligible,0.00034181883601691105,0.7863046044864226,0.00030439129803738166,0.6962741184298076,0.0003678741594960714,0.62940347581024,Jun-22,2022-07-22,0,Medium Risk
1080011,Oxford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,2.798516786103365e-05,0.8107044470680833,3.830089180602815e-05,0.8612774451097804,3.737758839799656e-05,0.7534053546265858,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004097828151079928,0.7898465171192446,0.00038300891806028155,0.7268795741849639,0.0004445965777866959,0.6491310474401129,Jun-22,2022-07-22,0,Medium Risk
1080011,Oxford School District,English Learners,English Learners,3.7979870668545667e-05,0.9075167256985437,4.0316728216871744e-05,0.8928809048569528,6.098448633357334e-05,0.7364960075152656,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,Race/Ethnicity,All other races,9.395020639061298e-05,0.9149940968122783,9.474431130964859e-05,0.8922155688622757,9.639483323693851e-05,0.742602160638798,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,Race/Ethnicity,Black or African American,2.398728673802884e-05,0.8516332152695787,1.6126691286748698e-05,0.7102461743180308,3.934482989262795e-06,0.7618600281822454,Jun-22,2022-07-22,0,Medium Risk
1080011,Oxford School District,Race/Ethnicity,Hispanic/Latino of any race,0.00028584850029484375,0.8457300275482096,0.0002237578416036382,0.8047238855622094,0.0002596758772913445,0.7158290277125419,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,Race/Ethnicity,White,0.002820505132279892,0.8945297127115306,0.002739521682336435,0.8895542248835668,0.0028249587862906873,0.7665570690465007,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,High Needs,Students Without High Needs,0.0024766873557014782,0.9027941755214477,0.002378686964795433,0.9115103127079176,0.0024688880757624044,0.7782996712071402,Jun-22,2022-07-22,1,Low Risk
1080011,Oxford School District,High Needs,Students With High Needs,0.0007955783434779567,0.8480913026367567,0.0007257011079036913,0.7877578176979378,0.0007947655638310847,0.7083137623297331,Jun-22,2022-07-22,0,Medium Risk
